# Halogen flat field lamp fluxes
# Lamp flux entering a 1"0 x 22"8 arcsec slit
# Does not include transmission of mosaic filter
# Assumes 100% reflectivity of retro-reflector in etalon beam
# Loss in ADC is not considered
# Column 1 : Wavelength [nm]
# Column 2 : Flux from lamp on integrating sphere [photons/sec/nm]
# Column 3 : Flux from lamp on etalon [photons/sec/nm]
1920.8 1.21e+09 7.92e+06
1923.0 1.2e+09 7.9e+06
1925.2 1.2e+09 7.89e+06
1927.4 1.2e+09 7.88e+06
1929.6 1.2e+09 7.87e+06
1931.8 1.2e+09 7.86e+06
1934.0 1.19e+09 7.84e+06
1936.2 1.19e+09 7.83e+06
1938.4 1.19e+09 7.82e+06
1940.6 1.19e+09 7.81e+06
1942.8 1.19e+09 7.8e+06
1945.0 1.19e+09 7.78e+06
1947.2 1.18e+09 7.77e+06
1949.4 1.18e+09 7.76e+06
1951.7 1.18e+09 7.75e+06
1953.9 1.18e+09 7.74e+06
1956.1 1.18e+09 7.72e+06
1958.3 1.17e+09 7.71e+06
1960.5 1.17e+09 7.7e+06
1962.7 1.17e+09 7.69e+06
1964.9 1.17e+09 7.68e+06
1967.1 1.17e+09 7.66e+06
1969.3 1.17e+09 7.65e+06
1971.5 1.16e+09 7.64e+06
1973.7 1.16e+09 7.63e+06
1975.9 1.16e+09 7.62e+06
1978.1 1.16e+09 7.6e+06
1980.3 1.16e+09 7.59e+06
1982.5 1.15e+09 7.58e+06
1984.7 1.15e+09 7.57e+06
1986.9 1.15e+09 7.56e+06
1989.1 1.15e+09 7.54e+06
1991.3 1.15e+09 7.53e+06
1993.5 1.15e+09 7.52e+06
1995.7 1.14e+09 7.51e+06
1997.9 1.14e+09 7.5e+06
2000.1 1.14e+09 7.49e+06
2002.3 1.14e+09 7.47e+06
2004.5 1.14e+09 7.46e+06
2006.7 1.13e+09 7.45e+06
2008.9 1.13e+09 7.44e+06
2011.1 1.13e+09 7.43e+06
2013.3 1.13e+09 7.41e+06
2015.5 1.13e+09 7.4e+06
2017.7 1.13e+09 7.39e+06
2019.9 1.12e+09 7.38e+06
2022.1 1.12e+09 7.37e+06
2024.3 1.12e+09 7.36e+06
2026.5 1.12e+09 7.35e+06
2028.7 1.12e+09 7.33e+06
2030.9 1.12e+09 7.32e+06
2033.1 1.11e+09 7.31e+06
2035.3 1.11e+09 7.3e+06
2037.5 1.11e+09 7.29e+06
2039.7 1.11e+09 7.28e+06
2041.9 1.11e+09 7.26e+06
2044.1 1.1e+09 7.25e+06
2046.3 1.1e+09 7.24e+06
2048.5 1.1e+09 7.23e+06
2050.8 1.1e+09 7.22e+06
2053.0 1.1e+09 7.21e+06
2055.2 1.1e+09 7.2e+06
2057.4 1.09e+09 7.18e+06
2059.6 1.09e+09 7.17e+06
2061.8 1.09e+09 7.16e+06
2064.0 1.09e+09 7.15e+06
2066.2 1.09e+09 7.14e+06
2068.4 1.09e+09 7.13e+06
2070.6 1.08e+09 7.12e+06
2072.8 1.08e+09 7.11e+06
2075.0 1.08e+09 7.09e+06
2077.2 1.08e+09 7.08e+06
2079.4 1.08e+09 7.07e+06
2081.6 1.08e+09 7.06e+06
2083.8 1.07e+09 7.05e+06
2086.0 1.07e+09 7.04e+06
2088.2 1.07e+09 7.03e+06
2090.4 1.07e+09 7.02e+06
2092.6 1.07e+09 7e+06
2094.8 1.07e+09 6.99e+06
2097.0 1.06e+09 6.98e+06
2099.2 1.06e+09 6.97e+06
2101.4 1.06e+09 6.96e+06
2103.6 1.06e+09 6.95e+06
2105.8 1.06e+09 6.94e+06
2108.0 1.05e+09 6.93e+06
2110.2 1.05e+09 6.92e+06
2112.4 1.05e+09 6.9e+06
2114.6 1.05e+09 6.89e+06
2116.8 1.05e+09 6.88e+06
2119.0 1.05e+09 6.87e+06
2121.2 1.04e+09 6.86e+06
2123.4 1.04e+09 6.85e+06
2125.6 1.04e+09 6.84e+06
2127.8 1.04e+09 6.83e+06
2130.0 1.04e+09 6.82e+06
2132.2 1.04e+09 6.81e+06
2134.4 1.03e+09 6.8e+06
2136.6 1.03e+09 6.78e+06
2138.8 1.03e+09 6.77e+06
2141.0 1.03e+09 6.76e+06
2143.2 1.03e+09 6.75e+06
2145.4 1.03e+09 6.74e+06
2147.6 1.03e+09 6.73e+06
2149.8 1.02e+09 6.72e+06
2152.1 1.02e+09 6.71e+06
2154.3 1.02e+09 6.7e+06
2156.5 1.02e+09 6.69e+06
2158.7 1.02e+09 6.68e+06
2160.9 1.02e+09 6.67e+06
2163.1 1.01e+09 6.66e+06
2165.3 1.01e+09 6.65e+06
2167.5 1.01e+09 6.63e+06
2169.7 1.01e+09 6.62e+06
2171.9 1.01e+09 6.61e+06
2174.1 1.01e+09 6.6e+06
2176.3 1e+09 6.59e+06
2178.5 1e+09 6.58e+06
2180.7 1e+09 6.57e+06
2182.9 9.99e+08 6.56e+06
2185.1 9.98e+08 6.55e+06
2187.3 9.96e+08 6.54e+06
2189.5 9.94e+08 6.53e+06
2191.7 9.93e+08 6.52e+06
2193.9 9.91e+08 6.51e+06
2196.1 9.9e+08 6.5e+06
2198.3 9.88e+08 6.49e+06
2200.5 9.87e+08 6.48e+06
2202.7 9.85e+08 6.47e+06
2204.9 9.83e+08 6.46e+06
2207.1 9.82e+08 6.45e+06
2209.3 9.8e+08 6.44e+06
2211.5 9.79e+08 6.43e+06
2213.7 9.77e+08 6.42e+06
2215.9 9.76e+08 6.4e+06
2218.1 9.74e+08 6.39e+06
2220.3 9.72e+08 6.38e+06
2222.5 9.71e+08 6.37e+06
2224.7 9.69e+08 6.36e+06
2226.9 9.68e+08 6.35e+06
2229.1 9.66e+08 6.34e+06
2231.3 9.65e+08 6.33e+06
2233.5 9.63e+08 6.32e+06
2235.7 9.62e+08 6.31e+06
2237.9 9.6e+08 6.3e+06
2240.1 9.58e+08 6.29e+06
2242.3 9.57e+08 6.28e+06
2244.5 9.55e+08 6.27e+06
2246.7 9.54e+08 6.26e+06
2248.9 9.52e+08 6.25e+06
2251.2 9.51e+08 6.24e+06
2253.4 9.49e+08 6.23e+06
2255.6 9.48e+08 6.22e+06
2257.8 9.46e+08 6.21e+06
2260.0 9.45e+08 6.2e+06
2262.2 9.43e+08 6.19e+06
2264.4 9.42e+08 6.18e+06
2266.6 9.4e+08 6.17e+06
2268.8 9.39e+08 6.16e+06
2271.0 9.37e+08 6.15e+06
2273.2 9.36e+08 6.14e+06
2275.4 9.34e+08 6.13e+06
2277.6 9.33e+08 6.12e+06
2279.8 9.31e+08 6.11e+06
2282.0 9.3e+08 6.1e+06
2284.2 9.28e+08 6.09e+06
2286.4 9.27e+08 6.08e+06
2288.6 9.25e+08 6.08e+06
2290.8 9.24e+08 6.07e+06
2293.0 9.22e+08 6.06e+06
2295.2 9.21e+08 6.05e+06
2297.4 9.19e+08 6.04e+06
2299.6 9.18e+08 6.03e+06
2301.8 9.16e+08 6.02e+06
2304.0 9.15e+08 6.01e+06
2306.2 9.14e+08 6e+06
2308.4 9.12e+08 5.99e+06
2310.6 9.11e+08 5.98e+06
2312.8 9.09e+08 5.97e+06
2315.0 9.08e+08 5.96e+06
2317.2 9.06e+08 5.95e+06
2319.4 9.05e+08 5.94e+06
2321.6 9.03e+08 5.93e+06
2323.8 9.02e+08 5.92e+06
2326.0 9e+08 5.91e+06
2328.2 8.99e+08 5.9e+06
2330.4 8.98e+08 5.89e+06
2332.6 8.96e+08 5.88e+06
2334.8 8.95e+08 5.87e+06
2337.0 8.93e+08 5.86e+06
2339.2 8.92e+08 5.86e+06
2341.4 8.9e+08 5.85e+06
2343.6 8.89e+08 5.84e+06
2345.8 8.88e+08 5.83e+06
2348.0 8.86e+08 5.82e+06
2350.3 8.85e+08 5.81e+06
2352.5 8.83e+08 5.8e+06
2354.7 8.82e+08 5.79e+06
2356.9 8.8e+08 5.78e+06
2359.1 8.79e+08 5.77e+06
2361.3 8.78e+08 5.76e+06
2363.5 8.76e+08 5.75e+06
2365.7 8.75e+08 5.74e+06
2367.9 8.73e+08 5.73e+06
2370.1 8.72e+08 5.73e+06
2372.3 8.71e+08 5.72e+06
2374.5 8.69e+08 5.71e+06
2376.7 8.68e+08 5.7e+06
2378.9 8.67e+08 5.69e+06
2381.1 8.65e+08 5.68e+06
2383.3 8.64e+08 5.67e+06
2385.5 8.62e+08 5.66e+06
2387.7 8.61e+08 5.65e+06
2389.9 8.6e+08 5.64e+06
2392.1 8.58e+08 5.64e+06
2394.3 8.57e+08 5.63e+06
2396.5 8.56e+08 5.62e+06
2398.7 8.54e+08 5.61e+06
2400.9 8.53e+08 5.6e+06
2403.1 8.51e+08 5.59e+06
2405.3 8.5e+08 5.58e+06
2407.5 8.49e+08 5.57e+06
2409.7 8.47e+08 5.56e+06
2411.9 8.46e+08 5.55e+06
2414.1 8.45e+08 5.55e+06
2416.3 8.43e+08 5.54e+06
2418.5 8.42e+08 5.53e+06
2420.7 8.41e+08 5.52e+06
2422.9 8.39e+08 5.51e+06
2425.1 8.38e+08 5.5e+06
2427.3 8.37e+08 5.49e+06
2429.5 8.35e+08 5.48e+06
2431.7 8.34e+08 5.48e+06
2433.9 8.33e+08 5.47e+06
2436.1 8.31e+08 5.46e+06
2438.3 8.3e+08 5.45e+06
2440.5 8.29e+08 5.44e+06
2442.7 8.27e+08 5.43e+06
2444.9 8.26e+08 5.42e+06
2447.1 8.25e+08 5.41e+06
2449.3 8.23e+08 5.41e+06
2451.6 8.22e+08 5.4e+06
2453.8 8.21e+08 5.39e+06
2456.0 8.2e+08 5.38e+06
2458.2 8.18e+08 5.37e+06
2460.4 8.17e+08 5.36e+06
2462.6 8.16e+08 5.35e+06
2464.8 8.14e+08 5.35e+06
2467.0 8.13e+08 5.34e+06
2469.2 8.12e+08 5.33e+06
2471.4 8.1e+08 5.32e+06
2473.6 8.09e+08 5.31e+06
2475.8 8.08e+08 5.3e+06
2478.0 8.07e+08 5.3e+06
2480.2 8.05e+08 5.29e+06
2482.4 8.04e+08 5.28e+06
2484.6 8.03e+08 5.27e+06
2486.8 8.01e+08 5.26e+06
2489.0 8e+08 5.25e+06
2491.2 7.99e+08 5.25e+06
2493.4 7.98e+08 5.24e+06
2495.6 7.96e+08 5.23e+06
2497.8 7.95e+08 5.22e+06
2500.0 7.94e+08 5.21e+06
